,date,sentiment
684,2013-07-23,0.024030418250950567
685,2013-07-24,0.005048169556840077
686,2013-07-25,0.09810017271157163
687,2013-07-26,0.26795918367346944
688,2013-07-27,0.17629629629629634
689,2013-07-28,0.21591836734693898
690,2013-07-29,0.19278867102396524
691,2013-07-30,0.2179844786015672
692,2013-07-31,0.23939219784047383
693,2013-08-01,0.1818485742379549
694,2013-08-02,0.03095972579263062
695,2013-08-03,0.03126679712981078
696,2013-08-04,0.09206057227796344
697,2013-08-05,0.2965123326286119
698,2013-08-06,0.26489177489177507
699,2013-08-07,0.38832358674463946
700,2013-08-08,0.09098235098235094
701,2013-08-09,0.16345697577276538
702,2013-08-10,0.1384166666666667
703,2013-08-11,0.1383009259259259
704,2013-08-12,0.15027502750275026
705,2013-08-13,0.06340248962655601
706,2013-08-14,0.040356506238859134
707,2013-08-15,0.044808812357558805
708,2013-08-16,0.01792668957617411
709,2013-08-17,0.0805672514619882
710,2013-08-18,0.08498765432098751
711,2013-08-19,0.070661040787623
712,2013-08-20,0.07488045007032343
713,2013-08-21,0.056373626373626314
714,2013-08-22,0.05249406175771965
715,2013-08-23,0.08520915032679732
716,2013-08-24,0.0623262032085561
717,2013-08-25,0.023137254901960787
718,2013-08-26,0.017386363636363634
719,2013-08-27,0.03793861120429381
720,2013-08-28,0.029734382615177298
721,2013-08-29,0.013114475828354153
722,2013-08-30,0.016282380254154443
723,2013-08-31,0.024165301665301665
724,2013-09-01,0.03147058823529412
725,2013-09-02,0.027080645161290322
726,2013-09-03,0.06532312925170068
727,2013-09-04,0.07045454545454545
728,2013-09-05,0.04689855072463767
729,2013-09-06,0.04916142557651992
730,2013-09-07,0.05339589442815248
731,2013-09-08,0.045648854961832054
732,2013-09-09,0.09726984126984119
733,2013-09-10,0.050093632958801496
734,2013-09-11,0.07666666666666666
735,2013-09-12,0.0330653883972468
736,2013-09-13,0.02110776640577965
737,2013-09-14,0.047521815008725994
738,2013-09-15,0.05383333333333333
739,2013-09-16,0.048923642364236415
740,2013-09-17,0.05191806331471132
741,2013-09-18,0.07087087087087086
742,2013-09-19,0.07468834688346881
743,2013-09-20,0.044680555555555494
744,2013-09-21,0.04799730639730636
745,2013-09-22,0.05663671599718108
746,2013-09-23,0.03940397350993371
747,2013-09-24,0.03803949903660886
748,2013-09-25,0.06628404139433544
749,2013-09-26,0.05812156593406589
750,2013-09-27,0.01215780998389694
751,2013-09-28,0.028821684587813617
752,2013-09-29,0.023069514237855946
753,2013-09-30,0.038214285714285715
754,2013-10-01,0.054421462829736124
755,2013-10-02,0.1644383180172654
756,2013-10-03,0.056433566433566375
757,2013-10-04,0.08853594771241823
758,2013-10-05,0.030252976190476188
759,2013-10-06,0.09491506410256396
760,2013-10-07,0.10716722595078283
761,2013-10-08,0.06078379953379949
762,2013-10-09,0.015534934497816594
763,2013-10-10,0.01615384615384615
764,2013-10-11,0.001076732673267328
765,2013-10-12,0.007804568527918782
766,2013-10-13,0.01532017543859649
767,2013-10-14,0.019527610818933134
768,2013-10-15,0.033288690476190465
769,2013-10-16,0.03926084474885842
770,2013-10-17,0.026175392589866273
771,2013-10-18,0.03661972286972286
772,2013-10-19,0.02544250645994832
773,2013-10-20,0.03259672619047617
774,2013-10-21,0.03345031415343913
775,2013-10-22,0.02736857825567503
776,2013-10-23,0.04737433862433855
777,2013-10-24,0.033073058628614184
778,2013-10-25,0.035995820271682286
779,2013-10-26,0.023955395539553954
780,2013-10-27,0.03129094412331402
781,2013-10-28,0.01971060606060606
782,2013-10-29,0.021175141242937852
783,2013-10-30,0.028664772727272716
784,2013-10-31,0.040487106017191916
785,2013-11-01,0.033197738252085995
786,2013-11-02,0.027082411912133276
787,2013-11-03,0.018302875243664717
788,2013-11-04,0.01812492553318241
789,2013-11-05,0.033149588797510496
790,2013-11-06,0.02683800623052955
791,2013-11-07,0.031043139866669234
792,2013-11-08,0.034994032225979674
793,2013-11-09,0.05383305349004547
794,2013-11-10,0.04643958969540359
795,2013-11-11,0.05818460680423861
796,2013-11-12,0.03686327077747991
797,2013-11-13,0.03792050460552661
798,2013-11-14,0.030652631578947372
799,2013-11-15,0.05063353744700885
800,2013-11-16,0.05434805194805179
801,2013-11-17,0.05897791126473283
802,2013-11-18,0.048022504250701786
803,2013-11-19,0.036032130158224644
804,2013-11-20,0.04778215996965988
805,2013-11-21,0.03880659494520871
806,2013-11-22,0.03961043298718643
807,2013-11-23,0.045606228956228824
808,2013-11-24,0.04095988714822781
809,2013-11-25,0.043843896189028814
810,2013-11-26,0.031956413785117425
811,2013-11-27,0.045075733820869934
812,2013-11-28,0.029756459076448458
813,2013-11-29,0.023264005798727984
814,2013-11-30,0.020481323300115206
815,2013-12-01,0.01890145142922917
816,2013-12-02,0.01612071443587796
